"","Microfossil_Type","Morphotype","Genus_Type","Species","Variety","Sample_ID","Transect","Count","Recorder"
"273","Diatom","Asymmetric_Biraphid","Encyonema","spp.",NA,"V332333_L2072",4,0,"Megan O'toole"
"274","Diatom","Asymmetric_Biraphid","Gomphoneis","spp.",NA,"V332333_L2072",4,0,"Megan O'toole"
"275","Diatom","Centric",NA,"spp.",NA,"V332333_L2072",4,7,"Megan O'toole"
"276","Diatom","Centric","Actinocyclus","spp.",NA,"V332333_L2072",4,0,"Megan O'toole"
"277","Diatom","Centric","Alveophora","americana",NA,"V332333_L2072",4,0,"Megan O'toole"
"278","Diatom","Centric","Aulocoseira","spp.",NA,"V332333_L2072",4,6,"Megan O'toole"
"279","Diatom","Centric","Aulocoseira","ambigua",NA,"V332333_L2072",4,0,"Megan O'toole"
"280","Diatom","Centric","Aulocoseira","canadensis",NA,"V332333_L2072",4,0,"Megan O'toole"
"281","Diatom","Centric","Aulocoseira","pusilla",NA,"V332333_L2072",4,0,"Megan O'toole"
"282","Diatom","Centric","Aulocoseira","subarctica",NA,"V332333_L2072",4,0,"Megan O'toole"
"283","Diatom","Centric","Aulocoseira","tenella",NA,"V332333_L2072",4,1,"Megan O'toole"
"284","Diatom","Centric","Chaetoceros","spp.",NA,"V332333_L2072",4,0,"Megan O'toole"
"285","Diatom","Centric","Cyclostephanos","tholiformis",NA,"V332333_L2072",4,1,"Megan O'toole"
"286","Diatom","Centric","Cyclotella","spp.",NA,"V332333_L2072",4,0,"Megan O'toole"
"287","Diatom","Centric","Lindavia","rossii",NA,"V332333_L2072",4,0,"Megan O'toole"
"288","Diatom","Centric","Pliocaenicus","spp.",NA,"V332333_L2072",4,0,"Megan O'toole"
"289","Diatom","Centric","Stephanodiscus","spp.",NA,"V332333_L2072",4,0,"Megan O'toole"
"290","Diatom","Epithemioid","Epithemia","musculus",NA,"V332333_L2072",4,0,"Megan O'toole"
"291","Diatom","Epithemioid","Epithemia","Rhopalodia",NA,"V332333_L2072",4,1,"Megan O'toole"
"292","Diatom","Eunotioid",NA,"spp.",NA,"V332333_L2072",4,0,"Megan O'toole"
"293","Diatom","Eunotioid","Eunotia","spp.",NA,"V332333_L2072",4,1,"Megan O'toole"
"294","Diatom","Eunotioid","Semiorbis","spp.",NA,"V332333_L2072",4,0,"Megan O'toole"
"295","Diatom","Monoraphid",NA,"spp.",NA,"V332333_L2072",4,0,"Megan O'toole"
"296","Diatom","Monoraphid","Cocconeis","spp.",NA,"V332333_L2072",4,0,"Megan O'toole"
"297","Diatom","Monoraphid","Planothidium","apiculatum",NA,"V332333_L2072",4,0,"Megan O'toole"
"298","Diatom","Monoraphid","Planothidium","delicatulum",NA,"V332333_L2072",4,0,"Megan O'toole"
"299","Diatom","Nitzschioid",NA,"spp.",NA,"V332333_L2072",4,0,"Megan O'toole"
"300","Diatom","Nitzschioid","Nitzschia","fonticola",NA,"V332333_L2072",4,0,"Megan O'toole"
"301","Diatom","Surirelloid","Surirella","amphioxys",NA,"V332333_L2072",4,1,"Megan O'toole"
"302","Diatom","Symmetric_Biraphid",NA,"spp.",NA,"V332333_L2072",4,4,"Megan O'toole"
"303","Diatom","Symmetric_Biraphid","Anomoeneis","spp.",NA,"V332333_L2072",4,0,"Megan O'toole"
"304","Diatom","Symmetric_Biraphid","Anomoeneis","sculpta",NA,"V332333_L2072",4,0,"Megan O'toole"
"305","Diatom","Symmetric_Biraphid","Craticula","spp.",NA,"V332333_L2072",4,0,"Megan O'toole"
"306","Diatom","Symmetric_Biraphid","Geissleria","spp.",NA,"V332333_L2072",4,0,"Megan O'toole"
"307","Diatom","Symmetric_Biraphid","Navicula","spp.",NA,"V332333_L2072",4,0,"Megan O'toole"
"308","Diatom","Unknown_Fragment",NA,NA,NA,"V332333_L2072",4,64,"Megan O'toole"
"309","Phytolith","Acicular",NA,NA,NA,"V332333_L2072",4,10,"Megan O'toole"
"310","Phytolith","Acute",NA,NA,NA,"V332333_L2072",4,0,"Megan O'toole"
"311","Phytolith","Acute","Arcuate",NA,NA,"V332333_L2072",4,0,"Megan O'toole"
"312","Phytolith","Bilobate",NA,NA,NA,"V332333_L2072",4,2,"Megan O'toole"
"313","Phytolith","Blocky",NA,NA,NA,"V332333_L2072",4,11,"Megan O'toole"
"314","Phytolith","Brachiate",NA,NA,NA,"V332333_L2072",4,4,"Megan O'toole"
"315","Phytolith","Bulliform_flabellate",NA,NA,NA,"V332333_L2072",4,0,"Megan O'toole"
"316","Phytolith","Elongate",NA,NA,NA,"V332333_L2072",4,0,"Megan O'toole"
"317","Phytolith","Elongate","Arcuate_type_1",NA,NA,"V332333_L2072",4,0,"Megan O'toole"
"318","Phytolith","Elongate","Dentate",NA,NA,"V332333_L2072",4,0,"Megan O'toole"
"319","Phytolith","Elongate","Entire_type_1",NA,NA,"V332333_L2072",4,2,"Megan O'toole"
"320","Phytolith","Elongate","Entire_type_2",NA,NA,"V332333_L2072",4,17,"Megan O'toole"
"321","Phytolith","Elongate","Sinuate",NA,NA,"V332333_L2072",4,2,"Megan O'toole"
"322","Phytolith","Oblong","Psilate",NA,NA,"V332333_L2072",4,11,"Megan O'toole"
"323","Phytolith","Polygonal","Tabular_type_1",NA,NA,"V332333_L2072",4,0,"Megan O'toole"
"324","Phytolith","Polygonal","Tabular_type_2",NA,NA,"V332333_L2072",4,31,"Megan O'toole"
"325","Phytolith","Polyhedral","Sclereid",NA,NA,"V332333_L2072",4,4,"Megan O'toole"
"326","Phytolith","Rondel",NA,NA,NA,"V332333_L2072",4,1,"Megan O'toole"
"327","Phytolith","Spheroid","Granulate",NA,NA,"V332333_L2072",4,1,"Megan O'toole"
"328","Phytolith","Spheroid","Psilate",NA,NA,"V332333_L2072",4,2,"Megan O'toole"
"329","Phytolith","Spheroid","Ornate",NA,NA,"V332333_L2072",4,19,"Megan O'toole"
"330","Phytolith","Spheroid","Plicate",NA,NA,"V332333_L2072",4,0,"Megan O'toole"
"331","Phytolith","Tracheary_annulate",NA,NA,NA,"V332333_L2072",4,1,"Megan O'toole"
"332","Phytolith","Cross",NA,NA,NA,"V332333_L2072",4,0,"Megan O'toole"
"333","Phytolith","Unknown_Fragment",NA,NA,NA,"V332333_L2072",4,35,"Megan O'toole"
"334","Sponge_Spicule",NA,NA,NA,NA,"V332333_L2072",4,1,"Megan O'toole"
"335","Charred",NA,NA,NA,NA,"V332333_L2072",4,10,"Megan O'toole"
"336","Unknown",NA,NA,NA,NA,"V332333_L2072",4,5,"Megan O'toole"
"337","Diatom","Araphid",NA,"spp.",NA,"V332540_L2284",1,0,"Megan O'toole"
"338","Diatom","Araphid","Fragilaria","vaucheriae",NA,"V332540_L2284",1,0,"Megan O'toole"
"339","Diatom","Araphid","Fragilariales","spp.",NA,"V332540_L2284",1,0,"Megan O'toole"
"340","Diatom","Araphid","Odontidium","spp.",NA,"V332540_L2284",1,0,"Megan O'toole"
"341","Diatom","Araphid","Punctastriata","mimetica",NA,"V332540_L2284",1,0,"Megan O'toole"
"342","Diatom","Araphid","Pseudostaurosira","brevistriata",NA,"V332540_L2284",1,0,"Megan O'toole"
"343","Diatom","Araphid","Pseudostaurosira","trainorii",NA,"V332540_L2284",1,0,"Megan O'toole"
"344","Diatom","Araphid","Staurosira","construens","construens","V332540_L2284",1,0,"Megan O'toole"
"345","Diatom","Araphid","Staurosira","construens","binodis","V332540_L2284",1,0,"Megan O'toole"
"346","Diatom","Araphid","Staurosira","construens","venter","V332540_L2284",1,0,"Megan O'toole"
"347","Diatom","Araphid","Staurosirella","spp.",NA,"V332540_L2284",1,0,"Megan O'toole"
"348","Diatom","Araphid","Staurosirella","leptostauron","leptostauron","V332540_L2284",1,0,"Megan O'toole"
"349","Diatom","Araphid","Staurosirella","leptostauron","dubia","V332540_L2284",1,0,"Megan O'toole"
"350","Diatom","Araphid","Staurosirella","pinnata",NA,"V332540_L2284",1,1,"Megan O'toole"
"351","Diatom","Araphid","Tetracyclus","spp.",NA,"V332540_L2284",1,0,"Megan O'toole"
"352","Diatom","Asymmetric_Biraphid",NA,"spp.",NA,"V332540_L2284",1,0,"Megan O'toole"
"353","Diatom","Asymmetric_Biraphid","Amphora","spp.",NA,"V332540_L2284",1,0,"Megan O'toole"
"354","Diatom","Asymmetric_Biraphid","Amphora","coffeaeformis",NA,"V332540_L2284",1,0,"Megan O'toole"
"355","Diatom","Asymmetric_Biraphid","Cymbella","spp.",NA,"V332540_L2284",1,1,"Megan O'toole"
"356","Diatom","Asymmetric_Biraphid","Cymbella","cymbiformis",NA,"V332540_L2284",1,0,"Megan O'toole"
"357","Diatom","Asymmetric_Biraphid","Encyonema","spp.",NA,"V332540_L2284",1,0,"Megan O'toole"
"358","Diatom","Asymmetric_Biraphid","Gomphoneis","spp.",NA,"V332540_L2284",1,0,"Megan O'toole"
"359","Diatom","Centric",NA,"spp.",NA,"V332540_L2284",1,10,"Megan O'toole"
"360","Diatom","Centric","Actinocyclus","spp.",NA,"V332540_L2284",1,0,"Megan O'toole"
"361","Diatom","Centric","Alveophora","americana",NA,"V332540_L2284",1,0,"Megan O'toole"
"362","Diatom","Centric","Aulocoseira","spp.",NA,"V332540_L2284",1,3,"Megan O'toole"
"363","Diatom","Centric","Aulocoseira","ambigua",NA,"V332540_L2284",1,0,"Megan O'toole"
"364","Diatom","Centric","Aulocoseira","canadensis",NA,"V332540_L2284",1,0,"Megan O'toole"
"365","Diatom","Centric","Aulocoseira","pusilla",NA,"V332540_L2284",1,0,"Megan O'toole"
"366","Diatom","Centric","Aulocoseira","subarctica",NA,"V332540_L2284",1,0,"Megan O'toole"
"367","Diatom","Centric","Aulocoseira","tenella",NA,"V332540_L2284",1,2,"Megan O'toole"
"368","Diatom","Centric","Chaetoceros","spp.",NA,"V332540_L2284",1,0,"Megan O'toole"
"369","Diatom","Centric","Cyclostephanos","tholiformis",NA,"V332540_L2284",1,0,"Megan O'toole"
"370","Diatom","Centric","Cyclotella","spp.",NA,"V332540_L2284",1,0,"Megan O'toole"
"371","Diatom","Centric","Lindavia","rossii",NA,"V332540_L2284",1,0,"Megan O'toole"
"372","Diatom","Centric","Pliocaenicus","spp.",NA,"V332540_L2284",1,0,"Megan O'toole"
"373","Diatom","Centric","Stephanodiscus","spp.",NA,"V332540_L2284",1,0,"Megan O'toole"
"374","Diatom","Epithemioid","Epithemia","musculus",NA,"V332540_L2284",1,0,"Megan O'toole"
"375","Diatom","Epithemioid","Epithemia","Rhopalodia",NA,"V332540_L2284",1,0,"Megan O'toole"
"376","Diatom","Eunotioid",NA,"spp.",NA,"V332540_L2284",1,0,"Megan O'toole"
"377","Diatom","Eunotioid","Eunotia","spp.",NA,"V332540_L2284",1,0,"Megan O'toole"
"378","Diatom","Eunotioid","Semiorbis","spp.",NA,"V332540_L2284",1,0,"Megan O'toole"
"379","Diatom","Monoraphid",NA,"spp.",NA,"V332540_L2284",1,0,"Megan O'toole"
"380","Diatom","Monoraphid","Cocconeis","spp.",NA,"V332540_L2284",1,0,"Megan O'toole"
"381","Diatom","Monoraphid","Planothidium","apiculatum",NA,"V332540_L2284",1,0,"Megan O'toole"
"382","Diatom","Monoraphid","Planothidium","delicatulum",NA,"V332540_L2284",1,0,"Megan O'toole"
"383","Diatom","Nitzschioid",NA,"spp.",NA,"V332540_L2284",1,0,"Megan O'toole"
"384","Diatom","Nitzschioid","Nitzschia","fonticola",NA,"V332540_L2284",1,0,"Megan O'toole"
"385","Diatom","Surirelloid","Surirella","amphioxys",NA,"V332540_L2284",1,0,"Megan O'toole"
"386","Diatom","Symmetric_Biraphid",NA,"spp.",NA,"V332540_L2284",1,1,"Megan O'toole"
"387","Diatom","Symmetric_Biraphid","Anomoeneis","spp.",NA,"V332540_L2284",1,0,"Megan O'toole"
"388","Diatom","Symmetric_Biraphid","Anomoeneis","sculpta",NA,"V332540_L2284",1,0,"Megan O'toole"
"389","Diatom","Symmetric_Biraphid","Craticula","spp.",NA,"V332540_L2284",1,0,"Megan O'toole"
"390","Diatom","Symmetric_Biraphid","Geissleria","spp.",NA,"V332540_L2284",1,0,"Megan O'toole"
"391","Diatom","Symmetric_Biraphid","Navicula","spp.",NA,"V332540_L2284",1,0,"Megan O'toole"
"392","Diatom","Unknown_Fragment",NA,NA,NA,"V332540_L2284",1,39,"Megan O'toole"
"393","Phytolith","Acicular",NA,NA,NA,"V332540_L2284",1,1,"Megan O'toole"
"394","Phytolith","Acute",NA,NA,NA,"V332540_L2284",1,0,"Megan O'toole"
"395","Phytolith","Acute","Arcuate",NA,NA,"V332540_L2284",1,0,"Megan O'toole"
"396","Phytolith","Bilobate",NA,NA,NA,"V332540_L2284",1,0,"Megan O'toole"
"397","Phytolith","Blocky",NA,NA,NA,"V332540_L2284",1,8,"Megan O'toole"
"398","Phytolith","Brachiate",NA,NA,NA,"V332540_L2284",1,0,"Megan O'toole"
"399","Phytolith","Bulliform_flabellate",NA,NA,NA,"V332540_L2284",1,0,"Megan O'toole"
"400","Phytolith","Elongate",NA,NA,NA,"V332540_L2284",1,0,"Megan O'toole"
"401","Phytolith","Elongate","Arcuate_type_1",NA,NA,"V332540_L2284",1,0,"Megan O'toole"
"402","Phytolith","Elongate","Dentate",NA,NA,"V332540_L2284",1,1,"Megan O'toole"
"403","Phytolith","Elongate","Entire_type_1",NA,NA,"V332540_L2284",1,2,"Megan O'toole"
"404","Phytolith","Elongate","Entire_type_2",NA,NA,"V332540_L2284",1,8,"Megan O'toole"
"405","Phytolith","Elongate","Sinuate",NA,NA,"V332540_L2284",1,2,"Megan O'toole"
"406","Phytolith","Oblong","Psilate",NA,NA,"V332540_L2284",1,14,"Megan O'toole"
"407","Phytolith","Polygonal","Tabular_type_1",NA,NA,"V332540_L2284",1,0,"Megan O'toole"
"408","Phytolith","Polygonal","Tabular_type_2",NA,NA,"V332540_L2284",1,5,"Megan O'toole"
"409","Phytolith","Polyhedral","Sclereid",NA,NA,"V332540_L2284",1,5,"Megan O'toole"
"410","Phytolith","Rondel",NA,NA,NA,"V332540_L2284",1,1,"Megan O'toole"
"411","Phytolith","Spheroid","Granulate",NA,NA,"V332540_L2284",1,4,"Megan O'toole"
"412","Phytolith","Spheroid","Psilate",NA,NA,"V332540_L2284",1,6,"Megan O'toole"
"413","Phytolith","Spheroid","Ornate",NA,NA,"V332540_L2284",1,21,"Megan O'toole"
"414","Phytolith","Spheroid","Plicate",NA,NA,"V332540_L2284",1,2,"Megan O'toole"
"415","Phytolith","Tracheary_annulate",NA,NA,NA,"V332540_L2284",1,2,"Megan O'toole"
"416","Phytolith","Cross",NA,NA,NA,"V332540_L2284",1,0,"Megan O'toole"
"417","Phytolith","Unknown_Fragment",NA,NA,NA,"V332540_L2284",1,44,"Megan O'toole"
"418","Sponge_Spicule",NA,NA,NA,NA,"V332540_L2284",1,5,"Megan O'toole"
"419","Charred",NA,NA,NA,NA,"V332540_L2284",1,16,"Megan O'toole"
"420","Unknown",NA,NA,NA,NA,"V332540_L2284",1,0,"Megan O'toole"
"421","Diatom","Araphid",NA,"spp.",NA,"V332540_L2284",2,0,"Megan O'toole"
"422","Diatom","Araphid","Fragilaria","vaucheriae",NA,"V332540_L2284",2,0,"Megan O'toole"
"423","Diatom","Araphid","Fragilariales","spp.",NA,"V332540_L2284",2,0,"Megan O'toole"
"424","Diatom","Araphid","Odontidium","spp.",NA,"V332540_L2284",2,0,"Megan O'toole"
"425","Diatom","Araphid","Punctastriata","mimetica",NA,"V332540_L2284",2,0,"Megan O'toole"
"426","Diatom","Araphid","Pseudostaurosira","brevistriata",NA,"V332540_L2284",2,0,"Megan O'toole"
"427","Diatom","Araphid","Pseudostaurosira","trainorii",NA,"V332540_L2284",2,0,"Megan O'toole"
"428","Diatom","Araphid","Staurosira","construens","construens","V332540_L2284",2,0,"Megan O'toole"
"429","Diatom","Araphid","Staurosira","construens","binodis","V332540_L2284",2,0,"Megan O'toole"
"430","Diatom","Araphid","Staurosira","construens","venter","V332540_L2284",2,0,"Megan O'toole"
"431","Diatom","Araphid","Staurosirella","spp.",NA,"V332540_L2284",2,0,"Megan O'toole"
"432","Diatom","Araphid","Staurosirella","leptostauron","leptostauron","V332540_L2284",2,0,"Megan O'toole"
"433","Diatom","Araphid","Staurosirella","leptostauron","dubia","V332540_L2284",2,0,"Megan O'toole"
"434","Diatom","Araphid","Staurosirella","pinnata",NA,"V332540_L2284",2,0,"Megan O'toole"
"435","Diatom","Araphid","Tetracyclus","spp.",NA,"V332540_L2284",2,0,"Megan O'toole"
"436","Diatom","Asymmetric_Biraphid",NA,"spp.",NA,"V332540_L2284",2,0,"Megan O'toole"
"437","Diatom","Asymmetric_Biraphid","Amphora","spp.",NA,"V332540_L2284",2,0,"Megan O'toole"
"438","Diatom","Asymmetric_Biraphid","Amphora","coffeaeformis",NA,"V332540_L2284",2,0,"Megan O'toole"
"439","Diatom","Asymmetric_Biraphid","Cymbella","spp.",NA,"V332540_L2284",2,0,"Megan O'toole"
"440","Diatom","Asymmetric_Biraphid","Cymbella","cymbiformis",NA,"V332540_L2284",2,0,"Megan O'toole"
"441","Diatom","Asymmetric_Biraphid","Encyonema","spp.",NA,"V332540_L2284",2,0,"Megan O'toole"
"442","Diatom","Asymmetric_Biraphid","Gomphoneis","spp.",NA,"V332540_L2284",2,0,"Megan O'toole"
"443","Diatom","Centric",NA,"spp.",NA,"V332540_L2284",2,7,"Megan O'toole"
"444","Diatom","Centric","Actinocyclus","spp.",NA,"V332540_L2284",2,0,"Megan O'toole"
"445","Diatom","Centric","Alveophora","americana",NA,"V332540_L2284",2,0,"Megan O'toole"
"446","Diatom","Centric","Aulocoseira","spp.",NA,"V332540_L2284",2,5,"Megan O'toole"
"447","Diatom","Centric","Aulocoseira","ambigua",NA,"V332540_L2284",2,0,"Megan O'toole"
"448","Diatom","Centric","Aulocoseira","canadensis",NA,"V332540_L2284",2,0,"Megan O'toole"
"449","Diatom","Centric","Aulocoseira","pusilla",NA,"V332540_L2284",2,0,"Megan O'toole"
"450","Diatom","Centric","Aulocoseira","subarctica",NA,"V332540_L2284",2,0,"Megan O'toole"
"451","Diatom","Centric","Aulocoseira","tenella",NA,"V332540_L2284",2,5,"Megan O'toole"
"452","Diatom","Centric","Chaetoceros","spp.",NA,"V332540_L2284",2,0,"Megan O'toole"
"453","Diatom","Centric","Cyclostephanos","tholiformis",NA,"V332540_L2284",2,0,"Megan O'toole"
"454","Diatom","Centric","Cyclotella","spp.",NA,"V332540_L2284",2,0,"Megan O'toole"
"455","Diatom","Centric","Lindavia","rossii",NA,"V332540_L2284",2,0,"Megan O'toole"
"456","Diatom","Centric","Pliocaenicus","spp.",NA,"V332540_L2284",2,1,"Megan O'toole"
"457","Diatom","Centric","Stephanodiscus","spp.",NA,"V332540_L2284",2,0,"Megan O'toole"
"458","Diatom","Epithemioid","Epithemia","musculus",NA,"V332540_L2284",2,0,"Megan O'toole"
"459","Diatom","Epithemioid","Epithemia","Rhopalodia",NA,"V332540_L2284",2,0,"Megan O'toole"
"460","Diatom","Eunotioid",NA,"spp.",NA,"V332540_L2284",2,0,"Megan O'toole"
"461","Diatom","Eunotioid","Eunotia","spp.",NA,"V332540_L2284",2,1,"Megan O'toole"
"462","Diatom","Eunotioid","Semiorbis","spp.",NA,"V332540_L2284",2,0,"Megan O'toole"
"463","Diatom","Monoraphid",NA,"spp.",NA,"V332540_L2284",2,0,"Megan O'toole"
"464","Diatom","Monoraphid","Cocconeis","spp.",NA,"V332540_L2284",2,0,"Megan O'toole"
"465","Diatom","Monoraphid","Planothidium","apiculatum",NA,"V332540_L2284",2,0,"Megan O'toole"
"466","Diatom","Monoraphid","Planothidium","delicatulum",NA,"V332540_L2284",2,0,"Megan O'toole"
"467","Diatom","Nitzschioid",NA,"spp.",NA,"V332540_L2284",2,0,"Megan O'toole"
"468","Diatom","Nitzschioid","Nitzschia","fonticola",NA,"V332540_L2284",2,0,"Megan O'toole"
"469","Diatom","Surirelloid","Surirella","amphioxys",NA,"V332540_L2284",2,0,"Megan O'toole"
"470","Diatom","Symmetric_Biraphid",NA,"spp.",NA,"V332540_L2284",2,0,"Megan O'toole"
"471","Diatom","Symmetric_Biraphid","Anomoeneis","spp.",NA,"V332540_L2284",2,0,"Megan O'toole"
"472","Diatom","Symmetric_Biraphid","Anomoeneis","sculpta",NA,"V332540_L2284",2,0,"Megan O'toole"
"473","Diatom","Symmetric_Biraphid","Craticula","spp.",NA,"V332540_L2284",2,0,"Megan O'toole"
"474","Diatom","Symmetric_Biraphid","Geissleria","spp.",NA,"V332540_L2284",2,0,"Megan O'toole"
"475","Diatom","Symmetric_Biraphid","Navicula","spp.",NA,"V332540_L2284",2,0,"Megan O'toole"
"476","Diatom","Unknown_Fragment",NA,NA,NA,"V332540_L2284",2,47,"Megan O'toole"
"477","Phytolith","Acicular",NA,NA,NA,"V332540_L2284",2,13,"Megan O'toole"
"478","Phytolith","Acute",NA,NA,NA,"V332540_L2284",2,0,"Megan O'toole"
"479","Phytolith","Acute","Arcuate",NA,NA,"V332540_L2284",2,0,"Megan O'toole"
"480","Phytolith","Bilobate",NA,NA,NA,"V332540_L2284",2,0,"Megan O'toole"
"481","Phytolith","Blocky",NA,NA,NA,"V332540_L2284",2,13,"Megan O'toole"
"482","Phytolith","Brachiate",NA,NA,NA,"V332540_L2284",2,0,"Megan O'toole"
"483","Phytolith","Bulliform_flabellate",NA,NA,NA,"V332540_L2284",2,0,"Megan O'toole"
"484","Phytolith","Elongate",NA,NA,NA,"V332540_L2284",2,0,"Megan O'toole"
"485","Phytolith","Elongate","Arcuate_type_1",NA,NA,"V332540_L2284",2,1,"Megan O'toole"
"486","Phytolith","Elongate","Dentate",NA,NA,"V332540_L2284",2,0,"Megan O'toole"
"487","Phytolith","Elongate","Entire_type_1",NA,NA,"V332540_L2284",2,3,"Megan O'toole"
"488","Phytolith","Elongate","Entire_type_2",NA,NA,"V332540_L2284",2,11,"Megan O'toole"
"489","Phytolith","Elongate","Sinuate",NA,NA,"V332540_L2284",2,1,"Megan O'toole"
"490","Phytolith","Oblong","Psilate",NA,NA,"V332540_L2284",2,11,"Megan O'toole"
"491","Phytolith","Polygonal","Tabular_type_1",NA,NA,"V332540_L2284",2,0,"Megan O'toole"
"492","Phytolith","Polygonal","Tabular_type_2",NA,NA,"V332540_L2284",2,9,"Megan O'toole"
"493","Phytolith","Polyhedral","Sclereid",NA,NA,"V332540_L2284",2,5,"Megan O'toole"
"494","Phytolith","Rondel",NA,NA,NA,"V332540_L2284",2,1,"Megan O'toole"
"495","Phytolith","Spheroid","Granulate",NA,NA,"V332540_L2284",2,3,"Megan O'toole"
"496","Phytolith","Spheroid","Psilate",NA,NA,"V332540_L2284",2,2,"Megan O'toole"
"497","Phytolith","Spheroid","Ornate",NA,NA,"V332540_L2284",2,14,"Megan O'toole"
"498","Phytolith","Spheroid","Plicate",NA,NA,"V332540_L2284",2,1,"Megan O'toole"
"499","Phytolith","Tracheary_annulate",NA,NA,NA,"V332540_L2284",2,2,"Megan O'toole"
"500","Phytolith","Cross",NA,NA,NA,"V332540_L2284",2,0,"Megan O'toole"
"501","Phytolith","Unknown_Fragment",NA,NA,NA,"V332540_L2284",2,81,"Megan O'toole"
"502","Sponge_Spicule",NA,NA,NA,NA,"V332540_L2284",2,16,"Megan O'toole"
"503","Charred",NA,NA,NA,NA,"V332540_L2284",2,13,"Megan O'toole"
"504","Unknown",NA,NA,NA,NA,"V332540_L2284",2,5,"Megan O'toole"
"505","Diatom","Araphid",NA,"spp.",NA,"V332540_L2284",3,0,"Megan O'toole"
"506","Diatom","Araphid","Fragilaria","vaucheriae",NA,"V332540_L2284",3,0,"Megan O'toole"
"507","Diatom","Araphid","Fragilariales","spp.",NA,"V332540_L2284",3,0,"Megan O'toole"
"508","Diatom","Araphid","Odontidium","spp.",NA,"V332540_L2284",3,0,"Megan O'toole"
"509","Diatom","Araphid","Punctastriata","mimetica",NA,"V332540_L2284",3,0,"Megan O'toole"
"510","Diatom","Araphid","Pseudostaurosira","brevistriata",NA,"V332540_L2284",3,0,"Megan O'toole"
"511","Diatom","Araphid","Pseudostaurosira","trainorii",NA,"V332540_L2284",3,0,"Megan O'toole"
"512","Diatom","Araphid","Staurosira","construens","construens","V332540_L2284",3,0,"Megan O'toole"
"513","Diatom","Araphid","Staurosira","construens","binodis","V332540_L2284",3,0,"Megan O'toole"
"514","Diatom","Araphid","Staurosira","construens","venter","V332540_L2284",3,0,"Megan O'toole"
"515","Diatom","Araphid","Staurosirella","spp.",NA,"V332540_L2284",3,0,"Megan O'toole"
"516","Diatom","Araphid","Staurosirella","leptostauron","leptostauron","V332540_L2284",3,0,"Megan O'toole"
"517","Diatom","Araphid","Staurosirella","leptostauron","dubia","V332540_L2284",3,0,"Megan O'toole"
"518","Diatom","Araphid","Staurosirella","pinnata",NA,"V332540_L2284",3,0,"Megan O'toole"
"519","Diatom","Araphid","Tetracyclus","spp.",NA,"V332540_L2284",3,0,"Megan O'toole"
"520","Diatom","Asymmetric_Biraphid",NA,"spp.",NA,"V332540_L2284",3,0,"Megan O'toole"
"521","Diatom","Asymmetric_Biraphid","Amphora","spp.",NA,"V332540_L2284",3,0,"Megan O'toole"
